League,Date,Get,Pay,Value,Confidence,daysIntoLeague
Delirium,2020-03-18,Chaos Orb,Glassblower's Bauble,3.5,High,6
Delirium,2020-03-19,Chaos Orb,Glassblower's Bauble,4.0,High,7
Delirium,2020-03-20,Chaos Orb,Glassblower's Bauble,4.5,High,8
Delirium,2020-03-21,Chaos Orb,Glassblower's Bauble,5.0,High,9
Delirium,2020-03-22,Chaos Orb,Glassblower's Bauble,5.0,High,10
Delirium,2020-03-23,Chaos Orb,Glassblower's Bauble,5.0,High,11
Delirium,2020-03-24,Chaos Orb,Glassblower's Bauble,4.23893,High,12
Delirium,2020-03-25,Chaos Orb,Glassblower's Bauble,4.76341,High,13
Delirium,2020-03-26,Chaos Orb,Glassblower's Bauble,4.61663,High,14
Delirium,2020-03-27,Chaos Orb,Glassblower's Bauble,5.0,High,15
Delirium,2020-03-28,Chaos Orb,Glassblower's Bauble,5.5,High,16
Delirium,2020-03-29,Chaos Orb,Glassblower's Bauble,5.5,High,17
Delirium,2020-03-30,Chaos Orb,Glassblower's Bauble,6.1107,High,18
Delirium,2020-03-31,Chaos Orb,Glassblower's Bauble,7.0,High,19
Delirium,2020-04-01,Chaos Orb,Glassblower's Bauble,8.0,High,20
Delirium,2020-04-02,Chaos Orb,Glassblower's Bauble,8.90306,High,21
Delirium,2020-04-03,Chaos Orb,Glassblower's Bauble,9.0,High,22
Delirium,2020-04-04,Chaos Orb,Glassblower's Bauble,8.75843,High,23
Delirium,2020-04-05,Chaos Orb,Glassblower's Bauble,8.30717,High,24
Delirium,2020-04-06,Chaos Orb,Glassblower's Bauble,9.0,High,25
Delirium,2020-04-07,Chaos Orb,Glassblower's Bauble,9.0,High,26
Delirium,2020-04-08,Chaos Orb,Glassblower's Bauble,9.0,High,27
Delirium,2020-04-09,Chaos Orb,Glassblower's Bauble,9.0,High,28
Delirium,2020-04-15,Chaos Orb,Glassblower's Bauble,8.60146,High,34
Delirium,2020-04-16,Chaos Orb,Glassblower's Bauble,8.0,High,35
Delirium,2020-04-17,Chaos Orb,Glassblower's Bauble,8.03469,High,36
Delirium,2020-04-18,Chaos Orb,Glassblower's Bauble,8.04713,High,37
Delirium,2020-04-19,Chaos Orb,Glassblower's Bauble,8.0,High,38
Delirium,2020-04-20,Chaos Orb,Glassblower's Bauble,8.0,High,39
Delirium,2020-04-21,Chaos Orb,Glassblower's Bauble,6.785,High,40
Delirium,2020-04-22,Chaos Orb,Glassblower's Bauble,6.0,High,41
Delirium,2020-04-23,Chaos Orb,Glassblower's Bauble,6.0,High,42
Delirium,2020-04-24,Chaos Orb,Glassblower's Bauble,5.99472,High,43
Delirium,2020-04-25,Chaos Orb,Glassblower's Bauble,5.9995,High,44
Delirium,2020-04-26,Chaos Orb,Glassblower's Bauble,5.99308,High,45
Delirium,2020-04-27,Chaos Orb,Glassblower's Bauble,5.6555,High,46
Delirium,2020-04-28,Chaos Orb,Glassblower's Bauble,5.98955,High,47
Delirium,2020-04-29,Chaos Orb,Glassblower's Bauble,5.99129,High,48
Delirium,2020-04-30,Chaos Orb,Glassblower's Bauble,6.10526,High,49
Delirium,2020-05-01,Chaos Orb,Glassblower's Bauble,5.99893,High,50
Delirium,2020-05-02,Chaos Orb,Glassblower's Bauble,5.99893,High,51
Delirium,2020-05-03,Chaos Orb,Glassblower's Bauble,5.0,High,52
Delirium,2020-05-04,Chaos Orb,Glassblower's Bauble,5.0,High,53
Delirium,2020-05-05,Chaos Orb,Glassblower's Bauble,5.0,High,54
Delirium,2020-05-06,Chaos Orb,Glassblower's Bauble,5.98646,High,55
Delirium,2020-05-07,Chaos Orb,Glassblower's Bauble,5.94314,High,56
Delirium,2020-05-08,Chaos Orb,Glassblower's Bauble,5.99916,High,57
Delirium,2020-05-09,Chaos Orb,Glassblower's Bauble,6.43506,High,58
Delirium,2020-05-10,Chaos Orb,Glassblower's Bauble,6.45065,High,59
Delirium,2020-05-11,Chaos Orb,Glassblower's Bauble,6.54891,High,60
Delirium,2020-05-12,Chaos Orb,Glassblower's Bauble,6.48242,High,61
Delirium,2020-05-13,Chaos Orb,Glassblower's Bauble,7.14516,High,62
Delirium,2020-05-14,Chaos Orb,Glassblower's Bauble,8.64545,Medium,63
Delirium,2020-05-15,Chaos Orb,Glassblower's Bauble,8.75714,Medium,64
Delirium,2020-05-16,Chaos Orb,Glassblower's Bauble,9.0,High,65
Delirium,2020-05-17,Chaos Orb,Glassblower's Bauble,6.1404,High,66
Delirium,2020-05-18,Chaos Orb,Glassblower's Bauble,6.00538,High,67
Delirium,2020-05-19,Chaos Orb,Glassblower's Bauble,6.52288,High,68
Delirium,2020-05-20,Chaos Orb,Glassblower's Bauble,7.37273,High,69
Delirium,2020-05-21,Chaos Orb,Glassblower's Bauble,5.5,High,70
Delirium,2020-05-22,Chaos Orb,Glassblower's Bauble,5.21046,High,71
Delirium,2020-05-23,Chaos Orb,Glassblower's Bauble,4.75,High,72
Delirium,2020-05-24,Chaos Orb,Glassblower's Bauble,4.75,High,73
Delirium,2020-05-25,Chaos Orb,Glassblower's Bauble,4.75,High,74
Delirium,2020-05-26,Chaos Orb,Glassblower's Bauble,3.875,High,75
Delirium,2020-05-27,Chaos Orb,Glassblower's Bauble,4.14201,High,76
Delirium,2020-05-28,Chaos Orb,Glassblower's Bauble,4.02418,High,77
Delirium,2020-05-29,Chaos Orb,Glassblower's Bauble,3.66667,High,78
Delirium,2020-05-30,Chaos Orb,Glassblower's Bauble,3.519,High,79
Delirium,2020-05-31,Chaos Orb,Glassblower's Bauble,3.4,High,80
Delirium,2020-06-01,Chaos Orb,Glassblower's Bauble,3.4,Medium,81
Delirium,2020-06-02,Chaos Orb,Glassblower's Bauble,3.4,Medium,82
Delirium,2020-06-03,Chaos Orb,Glassblower's Bauble,3.4,Medium,83
Delirium,2020-06-04,Chaos Orb,Glassblower's Bauble,3.4,Medium,84
Delirium,2020-06-05,Chaos Orb,Glassblower's Bauble,3.4,Medium,85
Delirium,2020-06-06,Chaos Orb,Glassblower's Bauble,3.85278,Medium,86
Delirium,2020-06-07,Chaos Orb,Glassblower's Bauble,3.79938,Medium,87
Delirium,2020-06-08,Chaos Orb,Glassblower's Bauble,3.73093,Medium,88
Delirium,2020-06-09,Chaos Orb,Glassblower's Bauble,3.8881,Medium,89
Delirium,2020-06-10,Chaos Orb,Glassblower's Bauble,4.73125,Medium,90
Delirium,2020-06-11,Chaos Orb,Glassblower's Bauble,8.41396,Medium,91
Delirium,2020-06-12,Chaos Orb,Glassblower's Bauble,8.83915,Medium,92
Delirium,2020-06-13,Chaos Orb,Glassblower's Bauble,8.54694,Medium,93
Delirium,2020-06-14,Chaos Orb,Glassblower's Bauble,8.90804,Medium,94
Delirium,2020-06-15,Chaos Orb,Glassblower's Bauble,11.30316,Medium,95
Delirium,2020-03-14,Fragment of the Hydra,Chaos Orb,35.0,Medium,2
Delirium,2020-03-15,Fragment of the Hydra,Chaos Orb,38.94075,High,3
Delirium,2020-03-16,Fragment of the Hydra,Chaos Orb,34.0,High,4
Delirium,2020-03-17,Fragment of the Hydra,Chaos Orb,29.93447,High,5
Delirium,2020-03-18,Fragment of the Hydra,Chaos Orb,29.0,High,6
Delirium,2020-03-19,Fragment of the Hydra,Chaos Orb,26.0,High,7
Delirium,2020-03-20,Fragment of the Hydra,Chaos Orb,24.0,High,8
Delirium,2020-03-21,Fragment of the Hydra,Chaos Orb,26.0,High,9
Delirium,2020-03-22,Fragment of the Hydra,Chaos Orb,32.0,High,10
Delirium,2020-03-23,Fragment of the Hydra,Chaos Orb,32.64727,High,11
Delirium,2020-03-24,Fragment of the Hydra,Chaos Orb,30.0,High,12
Delirium,2020-03-25,Fragment of the Hydra,Chaos Orb,30.0,High,13
Delirium,2020-03-26,Fragment of the Hydra,Chaos Orb,37.0,High,14
Delirium,2020-03-27,Fragment of the Hydra,Chaos Orb,37.0,High,15
Delirium,2020-03-28,Fragment of the Hydra,Chaos Orb,29.0,High,16
Delirium,2020-03-29,Fragment of the Hydra,Chaos Orb,39.0,High,17
Delirium,2020-03-30,Fragment of the Hydra,Chaos Orb,32.00092,High,18
Delirium,2020-03-31,Fragment of the Hydra,Chaos Orb,20.11282,High,19
Delirium,2020-04-01,Fragment of the Hydra,Chaos Orb,27.06541,High,20
Delirium,2020-04-02,Fragment of the Hydra,Chaos Orb,30.0,High,21
Delirium,2020-04-03,Fragment of the Hydra,Chaos Orb,26.0,High,22
Delirium,2020-04-04,Fragment of the Hydra,Chaos Orb,26.0,High,23
Delirium,2020-04-05,Fragment of the Hydra,Chaos Orb,25.0,High,24
Delirium,2020-04-06,Fragment of the Hydra,Chaos Orb,25.0,High,25
Delirium,2020-04-07,Fragment of the Hydra,Chaos Orb,24.94959,High,26
Delirium,2020-04-08,Fragment of the Hydra,Chaos Orb,24.0,High,27
Delirium,2020-04-09,Fragment of the Hydra,Chaos Orb,24.33149,High,28
Delirium,2020-04-15,Fragment of the Hydra,Chaos Orb,23.0,High,34
Delirium,2020-04-16,Fragment of the Hydra,Chaos Orb,23.0,High,35
Delirium,2020-04-17,Fragment of the Hydra,Chaos Orb,24.0,High,36
Delirium,2020-04-18,Fragment of the Hydra,Chaos Orb,25.0,High,37
Delirium,2020-04-19,Fragment of the Hydra,Chaos Orb,26.0,High,38
Delirium,2020-04-20,Fragment of the Hydra,Chaos Orb,28.88263,High,39
Delirium,2020-04-21,Fragment of the Hydra,Chaos Orb,30.0,High,40
Delirium,2020-04-22,Fragment of the Hydra,Chaos Orb,30.0,High,41
Delirium,2020-04-23,Fragment of the Hydra,Chaos Orb,30.0,High,42
Delirium,2020-04-24,Fragment of the Hydra,Chaos Orb,30.0,High,43
Delirium,2020-04-25,Fragment of the Hydra,Chaos Orb,31.0,High,44
Delirium,2020-04-26,Fragment of the Hydra,Chaos Orb,30.0,High,45
Delirium,2020-04-27,Fragment of the Hydra,Chaos Orb,30.0,High,46
Delirium,2020-04-28,Fragment of the Hydra,Chaos Orb,32.0,High,47
Delirium,2020-04-29,Fragment of the Hydra,Chaos Orb,33.0,High,48
Delirium,2020-04-30,Fragment of the Hydra,Chaos Orb,30.0,High,49
Delirium,2020-05-01,Fragment of the Hydra,Chaos Orb,30.0,High,50
Delirium,2020-05-02,Fragment of the Hydra,Chaos Orb,30.0,High,51
Delirium,2020-05-03,Fragment of the Hydra,Chaos Orb,30.0,High,52
Delirium,2020-05-04,Fragment of the Hydra,Chaos Orb,30.0,High,53
Delirium,2020-05-05,Fragment of the Hydra,Chaos Orb,35.0,High,54
Delirium,2020-05-06,Fragment of the Hydra,Chaos Orb,34.0,High,55
Delirium,2020-05-07,Fragment of the Hydra,Chaos Orb,34.0,High,56
Delirium,2020-05-08,Fragment of the Hydra,Chaos Orb,35.0,High,57
Delirium,2020-05-09,Fragment of the Hydra,Chaos Orb,35.0,High,58
Delirium,2020-05-10,Fragment of the Hydra,Chaos Orb,35.0,High,59
Delirium,2020-05-11,Fragment of the Hydra,Chaos Orb,35.0,High,60
Delirium,2020-05-12,Fragment of the Hydra,Chaos Orb,34.0,High,61
Delirium,2020-05-13,Fragment of the Hydra,Chaos Orb,35.0,High,62
Delirium,2020-05-14,Fragment of the Hydra,Chaos Orb,33.73602,High,63
Delirium,2020-05-15,Fragment of the Hydra,Chaos Orb,33.37992,High,64
Delirium,2020-05-16,Fragment of the Hydra,Chaos Orb,30.13688,High,65
Delirium,2020-05-17,Fragment of the Hydra,Chaos Orb,30.0,High,66
Delirium,2020-05-18,Fragment of the Hydra,Chaos Orb,32.0,High,67
Delirium,2020-05-19,Fragment of the Hydra,Chaos Orb,30.0,High,68
Delirium,2020-05-20,Fragment of the Hydra,Chaos Orb,30.0,High,69
Delirium,2020-05-21,Fragment of the Hydra,Chaos Orb,29.11238,High,70
Delirium,2020-05-22,Fragment of the Hydra,Chaos Orb,29.0,High,71
Delirium,2020-05-23,Fragment of the Hydra,Chaos Orb,28.0,High,72
Delirium,2020-05-24,Fragment of the Hydra,Chaos Orb,25.0,High,73
Delirium,2020-05-25,Fragment of the Hydra,Chaos Orb,25.0,High,74
Delirium,2020-05-26,Fragment of the Hydra,Chaos Orb,25.0,High,75
Delirium,2020-05-27,Fragment of the Hydra,Chaos Orb,25.0,High,76
Delirium,2020-05-28,Fragment of the Hydra,Chaos Orb,25.0,High,77
Delirium,2020-05-29,Fragment of the Hydra,Chaos Orb,25.0,High,78
Delirium,2020-05-30,Fragment of the Hydra,Chaos Orb,24.0,High,79
Delirium,2020-05-31,Fragment of the Hydra,Chaos Orb,24.79577,High,80
Delirium,2020-06-01,Fragment of the Hydra,Chaos Orb,24.0,High,81
Delirium,2020-06-02,Fragment of the Hydra,Chaos Orb,25.0,High,82
Delirium,2020-06-03,Fragment of the Hydra,Chaos Orb,24.0,High,83
Delirium,2020-06-04,Fragment of the Hydra,Chaos Orb,24.18221,High,84
Delirium,2020-06-05,Fragment of the Hydra,Chaos Orb,25.0,High,85
Delirium,2020-06-06,Fragment of the Hydra,Chaos Orb,25.0,High,86
Delirium,2020-06-07,Fragment of the Hydra,Chaos Orb,25.0,High,87
Delirium,2020-06-08,Fragment of the Hydra,Chaos Orb,25.0,High,88
Delirium,2020-06-09,Fragment of the Hydra,Chaos Orb,24.0,High,89
Delirium,2020-06-10,Fragment of the Hydra,Chaos Orb,22.43983,High,90
Delirium,2020-06-11,Fragment of the Hydra,Chaos Orb,22.0,High,91
Delirium,2020-06-12,Fragment of the Hydra,Chaos Orb,22.0,High,92
Delirium,2020-06-13,Fragment of the Hydra,Chaos Orb,23.28299,High,93
Delirium,2020-06-14,Fragment of the Hydra,Chaos Orb,23.90053,High,94
Delirium,2020-06-15,Fragment of the Hydra,Chaos Orb,25.0,High,95
Delirium,2020-03-14,Fragment of the Chimera,Chaos Orb,35.125,Low,2
Delirium,2020-03-15,Fragment of the Chimera,Chaos Orb,43.0,High,3
Delirium,2020-03-16,Fragment of the Chimera,Chaos Orb,44.3572,High,4
Delirium,2020-03-17,Fragment of the Chimera,Chaos Orb,37.0,High,5
Delirium,2020-03-18,Fragment of the Chimera,Chaos Orb,34.0,High,6
Delirium,2020-03-19,Fragment of the Chimera,Chaos Orb,32.0,High,7
Delirium,2020-03-20,Fragment of the Chimera,Chaos Orb,30.0,High,8
Delirium,2020-03-21,Fragment of the Chimera,Chaos Orb,34.0,High,9
Delirium,2020-03-22,Fragment of the Chimera,Chaos Orb,39.0,High,10
Delirium,2020-03-23,Fragment of the Chimera,Chaos Orb,44.0,High,11
Delirium,2020-03-24,Fragment of the Chimera,Chaos Orb,38.0,High,12
Delirium,2020-03-25,Fragment of the Chimera,Chaos Orb,37.0,High,13
Delirium,2020-03-26,Fragment of the Chimera,Chaos Orb,40.0,High,14
Delirium,2020-03-27,Fragment of the Chimera,Chaos Orb,48.0,High,15
Delirium,2020-03-28,Fragment of the Chimera,Chaos Orb,35.0049,High,16
Delirium,2020-03-29,Fragment of the Chimera,Chaos Orb,48.0,High,17
Delirium,2020-03-30,Fragment of the Chimera,Chaos Orb,45.005,High,18
Delirium,2020-03-31,Fragment of the Chimera,Chaos Orb,30.0,High,19
Delirium,2020-04-01,Fragment of the Chimera,Chaos Orb,35.0,High,20
Delirium,2020-04-02,Fragment of the Chimera,Chaos Orb,37.5887,High,21
Delirium,2020-04-03,Fragment of the Chimera,Chaos Orb,35.0,High,22
Delirium,2020-04-04,Fragment of the Chimera,Chaos Orb,35.0,High,23
Delirium,2020-04-05,Fragment of the Chimera,Chaos Orb,35.0,High,24
Delirium,2020-04-06,Fragment of the Chimera,Chaos Orb,35.0,High,25
Delirium,2020-04-07,Fragment of the Chimera,Chaos Orb,34.0,High,26
Delirium,2020-04-08,Fragment of the Chimera,Chaos Orb,34.0,High,27
Delirium,2020-04-09,Fragment of the Chimera,Chaos Orb,34.0,High,28
Delirium,2020-04-15,Fragment of the Chimera,Chaos Orb,33.07236,High,34
Delirium,2020-04-16,Fragment of the Chimera,Chaos Orb,34.0,High,35
Delirium,2020-04-17,Fragment of the Chimera,Chaos Orb,35.0,High,36
Delirium,2020-04-18,Fragment of the Chimera,Chaos Orb,35.0,High,37
Delirium,2020-04-19,Fragment of the Chimera,Chaos Orb,35.0,High,38
Delirium,2020-04-20,Fragment of the Chimera,Chaos Orb,35.0,High,39
Delirium,2020-04-21,Fragment of the Chimera,Chaos Orb,36.0,High,40
Delirium,2020-04-22,Fragment of the Chimera,Chaos Orb,38.0,High,41
Delirium,2020-04-23,Fragment of the Chimera,Chaos Orb,37.0,High,42
Delirium,2020-04-24,Fragment of the Chimera,Chaos Orb,37.0,High,43
Delirium,2020-04-25,Fragment of the Chimera,Chaos Orb,38.0,High,44
Delirium,2020-04-26,Fragment of the Chimera,Chaos Orb,38.0,High,45
Delirium,2020-04-27,Fragment of the Chimera,Chaos Orb,38.0,High,46
Delirium,2020-04-28,Fragment of the Chimera,Chaos Orb,40.0,High,47
Delirium,2020-04-29,Fragment of the Chimera,Chaos Orb,40.0,High,48
Delirium,2020-04-30,Fragment of the Chimera,Chaos Orb,38.0,High,49
Delirium,2020-05-01,Fragment of the Chimera,Chaos Orb,37.0,High,50
Delirium,2020-05-02,Fragment of the Chimera,Chaos Orb,35.0,High,51
Delirium,2020-05-03,Fragment of the Chimera,Chaos Orb,35.15484,High,52
Delirium,2020-05-04,Fragment of the Chimera,Chaos Orb,37.78661,High,53
Delirium,2020-05-05,Fragment of the Chimera,Chaos Orb,40.0,High,54
Delirium,2020-05-06,Fragment of the Chimera,Chaos Orb,40.0,High,55
Delirium,2020-05-07,Fragment of the Chimera,Chaos Orb,42.0,High,56
Delirium,2020-05-08,Fragment of the Chimera,Chaos Orb,44.0,High,57
Delirium,2020-05-09,Fragment of the Chimera,Chaos Orb,44.0,High,58
Delirium,2020-05-10,Fragment of the Chimera,Chaos Orb,41.12367,High,59
Delirium,2020-05-11,Fragment of the Chimera,Chaos Orb,42.22148,High,60
Delirium,2020-05-12,Fragment of the Chimera,Chaos Orb,43.0,High,61
Delirium,2020-05-13,Fragment of the Chimera,Chaos Orb,43.3167,High,62
Delirium,2020-05-14,Fragment of the Chimera,Chaos Orb,42.0,High,63
Delirium,2020-05-15,Fragment of the Chimera,Chaos Orb,40.0,High,64
Delirium,2020-05-16,Fragment of the Chimera,Chaos Orb,39.0,High,65
Delirium,2020-05-17,Fragment of the Chimera,Chaos Orb,36.41161,High,66
Delirium,2020-05-18,Fragment of the Chimera,Chaos Orb,37.0,High,67
Delirium,2020-05-19,Fragment of the Chimera,Chaos Orb,36.0,High,68
Delirium,2020-05-20,Fragment of the Chimera,Chaos Orb,36.0,High,69
Delirium,2020-05-21,Fragment of the Chimera,Chaos Orb,35.0,High,70
Delirium,2020-05-22,Fragment of the Chimera,Chaos Orb,30.0,High,71
Delirium,2020-05-23,Fragment of the Chimera,Chaos Orb,33.0,High,72
Delirium,2020-05-24,Fragment of the Chimera,Chaos Orb,31.0,High,73
Delirium,2020-05-25,Fragment of the Chimera,Chaos Orb,31.8697,High,74
Delirium,2020-05-26,Fragment of the Chimera,Chaos Orb,30.30184,High,75
Delirium,2020-05-27,Fragment of the Chimera,Chaos Orb,32.40098,High,76
Delirium,2020-05-28,Fragment of the Chimera,Chaos Orb,33.72587,High,77
Delirium,2020-05-29,Fragment of the Chimera,Chaos Orb,30.81579,High,78
Delirium,2020-05-30,Fragment of the Chimera,Chaos Orb,30.0,High,79
Delirium,2020-05-31,Fragment of the Chimera,Chaos Orb,30.0,High,80
Delirium,2020-06-01,Fragment of the Chimera,Chaos Orb,30.0,High,81
Delirium,2020-06-02,Fragment of the Chimera,Chaos Orb,30.0,High,82
Delirium,2020-06-03,Fragment of the Chimera,Chaos Orb,30.0,High,83
Delirium,2020-06-04,Fragment of the Chimera,Chaos Orb,30.0,High,84
Delirium,2020-06-05,Fragment of the Chimera,Chaos Orb,30.0,High,85
Delirium,2020-06-06,Fragment of the Chimera,Chaos Orb,30.0,High,86
Delirium,2020-06-07,Fragment of the Chimera,Chaos Orb,30.0,High,87
Delirium,2020-06-08,Fragment of the Chimera,Chaos Orb,30.0,High,88
Delirium,2020-06-09,Fragment of the Chimera,Chaos Orb,33.03695,High,89
Delirium,2020-06-10,Fragment of the Chimera,Chaos Orb,35.0,High,90
Delirium,2020-06-11,Fragment of the Chimera,Chaos Orb,35.0,High,91
Delirium,2020-06-12,Fragment of the Chimera,Chaos Orb,33.18576,High,92
Delirium,2020-06-13,Fragment of the Chimera,Chaos Orb,30.0,High,93
Delirium,2020-06-14,Fragment of the Chimera,Chaos Orb,32.0,High,94
Delirium,2020-06-15,Fragment of the Chimera,Chaos Orb,32.19126,High,95
Delirium,2020-03-14,Chaos Orb,Orb of Augmentation,46.64948,Medium,2
Delirium,2020-03-15,Chaos Orb,Orb of Augmentation,29.84789,High,3
Delirium,2020-03-16,Chaos Orb,Orb of Augmentation,29.0,High,4
Delirium,2020-03-17,Chaos Orb,Orb of Augmentation,25.0,High,5
Delirium,2020-03-18,Chaos Orb,Orb of Augmentation,19.07282,High,6
Delirium,2020-03-19,Chaos Orb,Orb of Augmentation,19.5,High,7
Delirium,2020-03-20,Chaos Orb,Orb of Augmentation,18.94846,High,8
Delirium,2020-03-21,Chaos Orb,Orb of Augmentation,16.8,High,9
Delirium,2020-03-22,Chaos Orb,Orb of Augmentation,14.0,High,10
Delirium,2020-03-23,Chaos Orb,Orb of Augmentation,11.7,High,11
Delirium,2020-03-24,Chaos Orb,Orb of Augmentation,11.81439,High,12
Delirium,2020-03-25,Chaos Orb,Orb of Augmentation,11.88007,High,13
Delirium,2020-03-26,Chaos Orb,Orb of Augmentation,9.47556,High,14
Delirium,2020-03-27,Chaos Orb,Orb of Augmentation,9.17765,High,15
Delirium,2020-03-28,Chaos Orb,Orb of Augmentation,8.01707,High,16
Delirium,2020-03-29,Chaos Orb,Orb of Augmentation,5.93472,High,17
Delirium,2020-03-30,Chaos Orb,Orb of Augmentation,5.98,High,18
Delirium,2020-03-31,Chaos Orb,Orb of Augmentation,7.5,High,19
Delirium,2020-04-01,Chaos Orb,Orb of Augmentation,8.26065,High,20
Delirium,2020-04-02,Chaos Orb,Orb of Augmentation,8.52528,High,21
Delirium,2020-04-03,Chaos Orb,Orb of Augmentation,8.9,High,22
Delirium,2020-04-04,Chaos Orb,Orb of Augmentation,8.4895,High,23
Delirium,2020-04-05,Chaos Orb,Orb of Augmentation,6.09455,High,24
Delirium,2020-04-06,Chaos Orb,Orb of Augmentation,6.1583,High,25
Delirium,2020-04-07,Chaos Orb,Orb of Augmentation,6.98903,High,26
Delirium,2020-04-08,Chaos Orb,Orb of Augmentation,7.22133,High,27
Delirium,2020-04-09,Chaos Orb,Orb of Augmentation,7.16519,High,28
Delirium,2020-04-15,Chaos Orb,Orb of Augmentation,6.43452,High,34
Delirium,2020-04-16,Chaos Orb,Orb of Augmentation,6.97271,High,35
Delirium,2020-04-17,Chaos Orb,Orb of Augmentation,6.95667,High,36
Delirium,2020-04-18,Chaos Orb,Orb of Augmentation,6.8846,High,37
Delirium,2020-04-19,Chaos Orb,Orb of Augmentation,6.85311,High,38
Delirium,2020-04-20,Chaos Orb,Orb of Augmentation,6.67062,High,39
Delirium,2020-04-21,Chaos Orb,Orb of Augmentation,6.14518,High,40
Delirium,2020-04-22,Chaos Orb,Orb of Augmentation,6.00114,High,41
Delirium,2020-04-23,Chaos Orb,Orb of Augmentation,6.12186,High,42
Delirium,2020-04-24,Chaos Orb,Orb of Augmentation,6.0,High,43
Delirium,2020-04-25,Chaos Orb,Orb of Augmentation,5.99061,High,44
Delirium,2020-04-26,Chaos Orb,Orb of Augmentation,5.74291,High,45
Delirium,2020-04-27,Chaos Orb,Orb of Augmentation,5.79622,High,46
Delirium,2020-04-28,Chaos Orb,Orb of Augmentation,5.50201,High,47
Delirium,2020-04-29,Chaos Orb,Orb of Augmentation,5.5,High,48
Delirium,2020-04-30,Chaos Orb,Orb of Augmentation,5.66966,High,49
Delirium,2020-05-01,Chaos Orb,Orb of Augmentation,5.37393,High,50
Delirium,2020-05-02,Chaos Orb,Orb of Augmentation,5.2,High,51
Delirium,2020-05-03,Chaos Orb,Orb of Augmentation,5.92614,High,52
Delirium,2020-05-04,Chaos Orb,Orb of Augmentation,5.99249,High,53
Delirium,2020-05-05,Chaos Orb,Orb of Augmentation,6.0,High,54
Delirium,2020-05-06,Chaos Orb,Orb of Augmentation,6.46838,High,55
Delirium,2020-05-07,Chaos Orb,Orb of Augmentation,6.87563,High,56
Delirium,2020-05-08,Chaos Orb,Orb of Augmentation,6.95,High,57
Delirium,2020-05-09,Chaos Orb,Orb of Augmentation,6.95,High,58
Delirium,2020-05-10,Chaos Orb,Orb of Augmentation,7.73611,High,59
Delirium,2020-05-11,Chaos Orb,Orb of Augmentation,8.9512,High,60
Delirium,2020-05-12,Chaos Orb,Orb of Augmentation,8.88563,High,61
Delirium,2020-05-13,Chaos Orb,Orb of Augmentation,10.87625,High,62
Delirium,2020-05-14,Chaos Orb,Orb of Augmentation,11.0,High,63
Delirium,2020-05-15,Chaos Orb,Orb of Augmentation,11.0,High,64
Delirium,2020-05-16,Chaos Orb,Orb of Augmentation,11.0,High,65
Delirium,2020-05-17,Chaos Orb,Orb of Augmentation,11.14247,High,66
Delirium,2020-05-18,Chaos Orb,Orb of Augmentation,11.00484,High,67
Delirium,2020-05-19,Chaos Orb,Orb of Augmentation,11.24642,High,68
Delirium,2020-05-20,Chaos Orb,Orb of Augmentation,11.0,High,69
Delirium,2020-05-21,Chaos Orb,Orb of Augmentation,11.84068,High,70
Delirium,2020-05-22,Chaos Orb,Orb of Augmentation,15.0,High,71
Delirium,2020-05-23,Chaos Orb,Orb of Augmentation,14.91519,High,72
Delirium,2020-05-24,Chaos Orb,Orb of Augmentation,14.90106,High,73
Delirium,2020-05-25,Chaos Orb,Orb of Augmentation,17.23125,High,74
Delirium,2020-05-26,Chaos Orb,Orb of Augmentation,17.76818,High,75
Delirium,2020-05-27,Chaos Orb,Orb of Augmentation,19.37961,High,76
Delirium,2020-05-28,Chaos Orb,Orb of Augmentation,19.65973,High,77
Delirium,2020-05-29,Chaos Orb,Orb of Augmentation,19.97337,High,78
Delirium,2020-05-30,Chaos Orb,Orb of Augmentation,20.0,High,79
Delirium,2020-05-31,Chaos Orb,Orb of Augmentation,20.0,High,80
Delirium,2020-06-01,Chaos Orb,Orb of Augmentation,19.99184,High,81
Delirium,2020-06-02,Chaos Orb,Orb of Augmentation,19.9834,High,82
Delirium,2020-06-03,Chaos Orb,Orb of Augmentation,19.80052,High,83
Delirium,2020-06-04,Chaos Orb,Orb of Augmentation,19.19381,High,84
Delirium,2020-06-05,Chaos Orb,Orb of Augmentation,19.0,High,85
Delirium,2020-06-06,Chaos Orb,Orb of Augmentation,19.0,High,86
Delirium,2020-06-07,Chaos Orb,Orb of Augmentation,19.48333,High,87
Delirium,2020-06-08,Chaos Orb,Orb of Augmentation,20.09667,High,88
Delirium,2020-06-09,Chaos Orb,Orb of Augmentation,22.25852,High,89
Delirium,2020-06-10,Chaos Orb,Orb of Augmentation,22.33333,High,90
Delirium,2020-06-11,Chaos Orb,Orb of Augmentation,22.17184,High,91
Delirium,2020-06-12,Chaos Orb,Orb of Augmentation,23.87121,High,92
Delirium,2020-06-13,Chaos Orb,Orb of Augmentation,25.24082,Medium,93
Delirium,2020-06-14,Chaos Orb,Orb of Augmentation,25.31546,Medium,94
Delirium,2020-06-15,Chaos Orb,Orb of Augmentation,29.32371,Low,95
Delirium,2020-03-14,Chaos Orb,Orb of Binding,7.0,Low,2
Delirium,2020-03-15,Chaos Orb,Orb of Binding,8.39798,Low,3
Delirium,2020-03-16,Chaos Orb,Orb of Binding,8.0,Low,4
